client_id,number_contacts,contact_duration,pdays,previous,previous_outcome,campaign_outcome,campaign_id
15053,1,324,999,0,not available,no,15377
15054,1,295,999,0,not available,no,15349
15055,1,284,999,0,not available,no,15339
15056,1,86,999,0,not available,no,15142
15057,2,504,999,0,not available,no,15561
15058,1,1171,999,0,not available,no,16229
15059,2,430,999,0,not available,no,15489
15060,1,201,999,0,not available,no,15261
15061,1,50,999,0,not available,no,15111
15062,2,224,999,0,not available,no,15286
15063,1,272,999,0,not available,no,15335
15064,1,82,999,0,not available,no,15146
15065,1,262,999,0,not available,no,15327
15066,10,344,999,0,not available,no,15410
15067,1,818,999,0,not available,no,15885
15068,1,534,999,0,not available,no,15602
15069,2,402,999,0,not available,no,15471
15070,5,127,999,0,not available,no,15197
15071,1,89,999,0,not available,no,15160
15072,1,87,999,0,not available,no,15159
15073,1,97,999,0,not available,no,15170
15074,1,324,999,0,not available,no,15398
15075,1,287,999,0,not available,no,15362
15076,1,284,999,0,not available,no,15360
15077,1,67,999,0,not available,no,15144
15078,1,156,999,0,not available,no,15234
15079,1,234,999,0,not available,no,15313
15080,1,54,999,0,not available,no,15134
15081,1,59,999,0,not available,no,15140
15082,1,134,999,0,not available,no,15216
15083,1,167,999,0,not available,no,15250
15084,1,58,999,0,not available,no,15142
15085,1,509,999,0,not available,no,15594
15086,6,156,999,0,not available,no,15242
15087,1,200,999,0,not available,no,15287
15088,1,354,999,0,not available,no,15442
15089,1,143,999,0,not available,no,15232
15090,1,28,999,0,not available,no,15118
15091,1,224,999,0,not available,no,15315
15092,1,410,999,0,not available,no,15502
15093,1,109,999,0,not available,no,15202
15094,1,1275,999,0,not available,yes,16369
15095,12,11,999,0,not available,no,15106
15096,1,1183,999,0,not available,no,16279
15097,1,692,999,0,not available,no,15789
15098,1,158,999,0,not available,no,15256
15099,3,120,999,0,not available,no,15219
15100,2,136,999,0,not available,no,15236
15101,1,114,999,0,not available,no,15215
15102,2,118,999,0,not available,no,15220
15103,3,109,999,0,not available,no,15212
15104,2,143,999,0,not available,no,15247
15105,1,84,999,0,not available,no,15189
15106,1,15,999,0,not available,no,15121
15107,2,536,999,0,not available,no,15643
15108,7,490,999,0,not available,no,15598
15109,1,282,999,0,not available,no,15391
15110,2,1008,999,0,not available,yes,16118
15111,1,493,999,0,not available,no,15604
15112,1,421,999,0,not available,no,15533
15113,1,259,999,0,not available,no,15372
15114,2,80,999,0,not available,no,15194
15115,1,202,999,0,not available,no,15317
15116,1,301,999,0,not available,no,15417
15117,1,105,999,0,not available,no,15222
15118,1,509,999,0,not available,no,15627
15119,1,49,999,0,not available,no,15168
15120,1,134,999,0,not available,no,15254
15121,2,538,999,0,not available,yes,15659
15122,1,115,999,0,not available,no,15237
15123,1,179,999,0,not available,no,15302
15124,3,195,999,0,not available,no,15319
15125,2,68,999,0,not available,no,15193
15126,1,795,999,0,not available,yes,15921
15127,3,225,999,0,not available,no,15352
15128,1,926,999,0,not available,yes,16054
15129,1,219,999,0,not available,no,15348
15130,1,119,999,0,not available,no,15249
15131,1,232,999,0,not available,no,15363
15132,1,245,999,0,not available,no,15377
15133,1,260,999,0,not available,no,15393
15134,1,243,999,0,not available,no,15377
15135,1,470,999,0,not available,no,15605
15136,3,109,999,0,not available,no,15245
15137,1,172,999,0,not available,no,15309
15138,1,312,999,0,not available,no,15450
15139,1,393,999,0,not available,no,15532
15140,1,71,999,0,not available,no,15211
15141,1,157,999,0,not available,no,15298
15142,1,130,999,0,not available,no,15272
15143,1,270,999,0,not available,no,15413
15144,1,79,999,0,not available,no,15223
15145,1,655,999,0,not available,no,15800
15146,2,123,999,0,not available,no,15269
15147,1,479,999,0,not available,no,15626
15148,1,96,999,0,not available,no,15244
15149,2,225,999,0,not available,no,15374
15150,1,654,999,0,not available,no,15804
15151,1,747,999,0,not available,no,15898
15152,1,321,999,0,not available,no,15473
15153,4,54,999,0,not available,no,15207
15154,5,312,999,0,not available,no,15466
15155,1,1027,999,0,not available,yes,16182
15156,1,630,999,0,not available,no,15786
15157,2,360,999,0,not available,no,15517
15158,1,180,999,0,not available,no,15338
15159,1,22,999,0,not available,no,15181
15160,1,184,999,0,not available,no,15344
15161,1,345,999,0,not available,no,15506
15162,1,506,999,0,not available,no,15668
15163,2,388,999,0,not available,no,15551
15164,11,377,999,0,not available,no,15541
15165,2,683,999,0,not available,no,15848
15166,2,796,999,0,not available,no,15962
15167,7,381,999,0,not available,no,15548
15168,2,804,999,0,not available,no,15972
15169,3,127,999,0,not available,no,15296
15170,11,18,999,0,not available,no,15188
15171,6,168,999,0,not available,no,15339
15172,6,263,999,0,not available,no,15435
15173,2,309,999,0,not available,no,15482
15174,2,43,999,0,not available,no,15217
15175,1,504,999,0,not available,no,15679
15176,3,353,999,0,not available,no,15529
15177,4,384,999,0,not available,no,15561
15178,2,177,999,0,not available,no,15355
15179,8,18,999,0,not available,no,15197
15180,3,334,999,0,not available,no,15514
15181,17,275,999,0,not available,no,15456
15182,7,378,999,0,not available,no,15560
15183,2,489,999,0,not available,no,15672
15184,3,54,999,0,not available,no,15238
15185,8,174,999,0,not available,no,15359
15186,2,485,999,0,not available,no,15671
15187,2,1584,999,0,not available,yes,16771
15188,2,420,999,0,not available,no,15608
15189,1,62,999,0,not available,no,15251
15190,3,626,999,0,not available,yes,15816
15191,2,104,999,0,not available,no,15295
15192,1,695,999,0,not available,no,15887
15193,5,139,999,0,not available,no,15332
15194,2,582,999,0,not available,yes,15776
15195,7,1448,999,0,not available,yes,16643
15196,2,271,999,0,not available,no,15467
15197,1,1151,999,0,not available,no,16348
15198,2,265,999,0,not available,no,15463
15199,8,171,999,0,not available,no,15370
15200,3,120,999,0,not available,no,15320
15201,3,277,999,0,not available,no,15478
15202,3,383,999,0,not available,no,15585
15203,2,186,999,0,not available,no,15389
15204,5,271,999,0,not available,no,15475
15205,6,160,999,0,not available,no,15365
15206,2,207,999,0,not available,no,15413
15207,3,197,999,0,not available,no,15404
15208,5,202,999,0,not available,no,15410
15209,3,656,999,0,not available,yes,15865
15210,2,1390,999,0,not available,no,16600
15211,1,637,999,0,not available,yes,15848
15212,3,188,999,0,not available,no,15400
15213,2,231,999,0,not available,no,15444
15214,3,738,999,0,not available,no,15952
15215,3,551,999,0,not available,yes,15766
15216,1,25,999,0,not available,no,15241
15217,5,614,999,0,not available,no,15831
15218,1,437,999,0,not available,no,15655
15219,5,1319,999,0,not available,yes,16538
15220,3,606,999,0,not available,no,15826
15221,2,235,999,0,not available,no,15456
15222,1,199,999,0,not available,no,15421
15223,3,201,999,0,not available,no,15424
15224,3,275,999,0,not available,no,15499
15225,5,268,999,0,not available,no,15493
15226,2,210,999,0,not available,no,15436
15227,2,275,999,0,not available,no,15502
15228,3,538,999,0,not available,no,15766
15229,4,304,999,0,not available,no,15533
15230,2,147,999,0,not available,no,15377
15231,2,84,999,0,not available,no,15315
15232,2,125,999,0,not available,no,15357
15233,2,294,999,0,not available,no,15527
15234,3,59,999,0,not available,no,15293
15235,2,182,999,0,not available,no,15417
15236,3,410,999,0,not available,no,15646
15237,4,209,999,0,not available,no,15446
15238,1,234,999,0,not available,no,15472
15239,8,124,999,0,not available,no,15363
15240,2,111,999,0,not available,no,15351
15241,3,277,999,0,not available,no,15518
15242,2,80,999,0,not available,no,15322
15243,2,222,999,0,not available,no,15465
15244,3,147,999,0,not available,no,15391
15245,1,278,999,0,not available,no,15523
15246,2,174,999,0,not available,no,15420
15247,2,1175,999,0,not available,yes,16422
15248,6,46,999,0,not available,no,15294
15249,5,536,999,0,not available,no,15785
15250,2,257,999,0,not available,no,15507
15251,3,728,999,0,not available,no,15979
15252,1,1018,999,0,not available,no,16270
15253,2,291,999,0,not available,no,15544
15254,1,654,999,0,not available,no,15908
15255,2,1673,999,0,not available,no,16928
15256,3,330,999,0,not available,no,15586
15257,2,124,999,0,not available,no,15381
15258,3,171,999,0,not available,no,15429
15259,9,248,999,0,not available,no,15507
15260,4,170,999,0,not available,no,15430
15261,11,408,999,0,not available,no,15669
15262,1,301,999,0,not available,no,15563
15263,1,88,999,0,not available,no,15351
15264,3,81,999,0,not available,no,15345
15265,6,155,999,0,not available,no,15420
15266,2,770,999,0,not available,no,16036
15267,4,57,999,0,not available,no,15324
15268,2,77,999,0,not available,no,15345
15269,5,991,999,0,not available,yes,16260
15270,2,82,999,0,not available,no,15352
15271,4,903,999,0,not available,no,16174
15272,2,610,999,0,not available,no,15882
15273,3,175,999,0,not available,no,15448
15274,17,122,999,0,not available,no,15396
15275,3,395,999,0,not available,no,15670
15276,5,517,999,0,not available,no,15793
15277,4,444,999,0,not available,no,15721
15278,10,207,999,0,not available,no,15485
15279,5,230,999,0,not available,no,15509
15280,3,674,999,0,not available,no,15954
15281,3,172,999,0,not available,no,15453
15282,7,169,999,0,not available,no,15451
15283,2,320,999,0,not available,no,15603
15284,1,153,999,0,not available,no,15437
15285,1,154,999,0,not available,no,15439
15286,1,51,999,0,not available,no,15337
15287,8,43,999,0,not available,no,15330
15288,1,143,999,0,not available,no,15431
15289,3,505,999,0,not available,no,15794
15290,1,27,999,0,not available,no,15317
15291,6,546,999,0,not available,no,15837
15292,2,91,999,0,not available,no,15383
15293,3,75,999,0,not available,no,15368
15294,4,1153,999,0,not available,yes,16447
15295,1,602,999,0,not available,no,15897
15296,2,740,999,0,not available,no,16036
15297,2,193,999,0,not available,no,15490
15298,1,125,999,0,not available,no,15423
15299,3,188,999,0,not available,no,15487
15300,9,487,999,0,not available,no,15787
15301,2,134,999,0,not available,no,15435
15302,2,735,999,0,not available,no,16037
15303,2,172,999,0,not available,no,15475
15304,3,138,999,0,not available,no,15442
15305,2,64,999,0,not available,no,15369
15306,3,157,999,0,not available,no,15463
15307,2,185,999,0,not available,no,15492
15308,2,121,999,0,not available,no,15429
15309,9,21,999,0,not available,no,15330
15310,3,156,999,0,not available,no,15466
15311,5,74,999,0,not available,no,15385
15312,3,302,999,0,not available,no,15614
15313,8,95,999,0,not available,no,15408
15314,4,100,999,0,not available,no,15414
15315,3,172,999,0,not available,no,15487
15316,3,623,999,0,not available,yes,15939
15317,3,674,999,0,not available,yes,15991
15318,4,76,999,0,not available,no,15394
15319,2,1081,999,0,not available,yes,16400
15320,6,113,999,0,not available,no,15433
15321,7,69,999,0,not available,no,15390
15322,4,50,999,0,not available,no,15372
15323,9,455,999,0,not available,no,15778
15324,10,142,999,0,not available,no,15466
15325,3,165,999,0,not available,no,15490
15326,10,91,999,0,not available,no,15417
15327,4,53,999,0,not available,no,15380
15328,6,400,999,0,not available,no,15728
15329,2,85,999,0,not available,no,15414
15330,1,454,999,0,not available,no,15784
15331,11,67,999,0,not available,no,15398
15332,3,127,999,0,not available,no,15459
15333,3,178,999,0,not available,no,15511
15334,2,145,999,0,not available,no,15479
15335,4,59,999,0,not available,no,15394
15336,2,287,999,0,not available,no,15623
15337,1,85,999,0,not available,no,15422
15338,2,292,999,0,not available,no,15630
15339,1,115,999,0,not available,no,15454
15340,2,85,999,0,not available,no,15425
15341,1,146,999,0,not available,no,15487
15342,2,83,999,0,not available,no,15425
15343,2,103,999,0,not available,no,15446
15344,1,558,999,0,not available,yes,15902
15345,1,572,999,0,not available,yes,15917
15346,1,494,999,0,not available,yes,15840
15347,1,14,999,0,not available,no,15361
15348,1,354,999,0,not available,no,15702
15349,1,91,999,0,not available,no,15440
15350,3,304,999,0,not available,no,15654
15351,1,199,999,0,not available,no,15550
15352,1,191,999,0,not available,no,15543
15353,1,978,999,0,not available,yes,16331
15354,1,144,999,0,not available,no,15498
15355,1,240,999,0,not available,no,15595
15356,1,166,999,0,not available,no,15522
15357,1,536,999,0,not available,yes,15893
15358,1,316,999,0,not available,no,15674
15359,2,91,999,0,not available,no,15450
15360,1,149,999,0,not available,no,15509
15361,1,72,999,0,not available,no,15433
15362,1,11,999,0,not available,no,15373
15363,1,222,999,0,not available,no,15585
15364,1,135,999,0,not available,no,15499
15365,1,412,999,0,not available,no,15777
15366,1,383,999,0,not available,no,15749
15367,1,41,999,0,not available,no,15408
15368,1,567,999,0,not available,yes,15935
15369,6,800,999,0,not available,no,16169
15370,2,84,999,0,not available,no,15454
15371,1,178,999,0,not available,no,15549
15372,1,90,999,0,not available,no,15462
15373,1,33,999,0,not available,no,15406
15374,5,274,999,0,not available,no,15648
15375,1,116,999,0,not available,no,15491
15376,3,71,999,0,not available,no,15447
15377,1,226,999,0,not available,no,15603
15378,1,968,999,0,not available,yes,16346
15379,1,377,999,0,not available,no,15756
15380,1,111,999,0,not available,no,15491
15381,1,113,999,0,not available,no,15494
15382,1,225,999,0,not available,no,15607
15383,1,277,999,0,not available,no,15660
15384,3,274,999,0,not available,no,15658
15385,1,467,999,0,not available,no,15852
15386,1,262,999,0,not available,no,15648
15387,2,474,999,0,not available,yes,15861
15388,1,191,999,0,not available,no,15579
15389,10,110,999,0,not available,no,15499
15390,7,131,999,0,not available,no,15521
15391,1,115,999,0,not available,no,15506
15392,1,102,999,0,not available,no,15494
15393,3,411,999,0,not available,no,15804
15394,1,516,999,0,not available,yes,15910
15395,1,143,999,0,not available,no,15538
15396,1,164,999,0,not available,no,15560
15397,1,120,999,0,not available,no,15517
15398,1,203,999,0,not available,no,15601
15399,1,73,999,0,not available,no,15472
15400,2,482,999,0,not available,no,15882
15401,1,569,999,0,not available,no,15970
15402,3,167,999,0,not available,no,15569
15403,2,278,999,0,not available,yes,15681
15404,1,94,999,0,not available,no,15498
15405,3,177,999,0,not available,no,15582
15406,1,110,999,0,not available,no,15516
15407,1,383,999,0,not available,no,15790
15408,1,286,999,0,not available,no,15694
15409,1,106,999,0,not available,no,15515
15410,1,610,999,0,not available,yes,16020
15411,1,223,999,0,not available,no,15634
15412,1,313,999,0,not available,no,15725
15413,1,41,999,0,not available,no,15454
15414,1,108,999,0,not available,no,15522
15415,1,116,999,0,not available,no,15531
15416,7,60,999,0,not available,no,15476
15417,1,359,999,0,not available,no,15776
15418,4,119,999,0,not available,no,15537
15419,3,238,999,0,not available,no,15657
15420,1,337,999,0,not available,no,15757
15421,1,75,999,0,not available,no,15496
15422,3,11,999,0,not available,no,15433
15423,2,174,999,0,not available,no,15597
15424,2,63,999,0,not available,no,15487
15425,1,483,999,0,not available,no,15908
15426,1,47,999,0,not available,no,15473
15427,2,308,999,0,not available,no,15735
15428,1,269,999,0,not available,no,15697
15429,3,640,999,0,not available,yes,16069
15430,1,384,999,0,not available,no,15814
15431,3,292,999,0,not available,no,15723
15432,1,147,999,0,not available,no,15579
15433,1,287,999,0,not available,no,15720
15434,1,168,999,0,not available,no,15602
15435,1,25,999,0,not available,no,15460
15436,2,159,999,0,not available,no,15595
15437,1,302,999,0,not available,no,15739
15438,1,65,999,0,not available,no,15503
15439,1,90,999,0,not available,no,15529
15440,3,439,999,0,not available,no,15879
15441,5,133,999,0,not available,no,15574
15442,2,494,999,0,not available,no,15936
15443,1,67,999,0,not available,no,15510
15444,1,96,999,0,not available,no,15540
15445,1,381,999,0,not available,no,15826
15446,1,226,999,0,not available,no,15672
15447,1,354,999,0,not available,no,15801
15448,2,117,999,0,not available,no,15565
15449,1,239,999,0,not available,no,15688
15450,1,671,999,0,not available,yes,16121
15451,1,508,999,0,not available,no,15959
15452,1,420,999,0,not available,yes,15872
15453,1,56,999,0,not available,no,15509
15454,1,130,999,0,not available,no,15584
15455,1,263,999,0,not available,no,15718
15456,2,658,999,0,not available,yes,16114
15457,2,362,999,0,not available,no,15819
15458,1,199,999,0,not available,no,15657
15459,1,342,999,0,not available,no,15801
15460,1,300,999,0,not available,no,15760
15461,1,207,999,0,not available,no,15668
15462,4,115,999,0,not available,no,15577
15463,3,112,999,0,not available,no,15575
15464,1,104,999,0,not available,no,15568
15465,1,111,999,0,not available,no,15576
15466,4,95,999,0,not available,no,15561
15467,3,259,999,0,not available,no,15726
15468,2,503,999,0,not available,no,15971
15469,1,168,999,0,not available,no,15637
15470,1,328,999,0,not available,no,15798
15471,1,187,999,0,not available,no,15658
15472,3,140,999,0,not available,no,15612
15473,4,744,999,0,not available,no,16217
15474,4,655,999,0,not available,yes,16129
15475,1,142,999,0,not available,no,15617
15476,1,642,999,0,not available,no,16118
15477,1,141,999,0,not available,no,15618
15478,5,659,999,0,not available,yes,16137
15479,6,101,999,0,not available,no,15580
15480,1,179,999,0,not available,no,15659
15481,1,144,999,0,not available,no,15625
15482,2,169,999,0,not available,no,15651
15483,3,199,999,0,not available,no,15682
15484,7,143,999,0,not available,no,15627
15485,1,641,999,0,not available,yes,16126
15486,1,835,999,0,not available,no,16321
15487,2,83,999,0,not available,no,15570
15488,7,54,999,0,not available,no,15542
15489,2,415,999,0,not available,yes,15904
15490,2,146,999,0,not available,no,15636
15491,3,410,999,0,not available,no,15901
15492,1,70,999,0,not available,no,15562
15493,2,595,999,0,not available,no,16088
15494,3,97,999,0,not available,no,15591
15495,7,171,999,0,not available,no,15666
15496,2,239,999,0,not available,no,15735
15497,3,328,999,0,not available,no,15825
15498,9,852,999,0,not available,yes,16350
15499,5,49,999,0,not available,no,15548
15500,3,635,999,0,not available,yes,16135
15501,3,215,999,0,not available,no,15716
15502,3,34,999,0,not available,no,15536
15503,3,218,999,0,not available,no,15721
15504,5,352,999,0,not available,no,15856
15505,2,652,999,0,not available,no,16157
15506,6,317,999,0,not available,no,15823
15507,2,92,999,0,not available,no,15599
15508,2,102,999,0,not available,no,15610
15509,2,297,999,0,not available,no,15806
15510,7,225,999,0,not available,no,15735
15511,9,183,999,0,not available,no,15694
15512,11,1503,999,0,not available,no,17015
15513,7,168,999,0,not available,no,15681
15514,3,1127,999,0,not available,yes,16641
15515,4,73,999,0,not available,no,15588
15516,4,129,999,0,not available,no,15645
15517,2,216,999,0,not available,no,15733
15518,9,55,999,0,not available,no,15573
15519,9,706,999,0,not available,no,16225
15520,6,728,999,0,not available,no,16248
15521,2,351,999,0,not available,no,15872
15522,3,134,999,0,not available,no,15656
15523,10,127,999,0,not available,no,15650
15524,2,579,999,0,not available,no,16103
15525,3,909,999,0,not available,no,16434
15526,3,96,999,0,not available,no,15622
15527,2,129,999,0,not available,no,15656
15528,4,100,999,0,not available,no,15628
15529,2,183,999,0,not available,no,15712
15530,4,247,999,0,not available,no,15777
15531,6,252,999,0,not available,no,15783
15532,11,175,999,0,not available,no,15707
15533,9,1360,999,0,not available,yes,16893
15534,3,118,999,0,not available,no,15652
15535,5,139,999,0,not available,no,15674
15536,3,464,999,0,not available,no,16000
15537,6,788,999,0,not available,no,16325
15538,2,570,999,0,not available,no,16108
15539,3,905,999,0,not available,no,16444
15540,2,30,999,0,not available,no,15570
15541,2,180,999,0,not available,no,15721
15542,7,541,999,0,not available,no,16083
15543,4,127,999,0,not available,no,15670
15544,4,440,999,0,not available,no,15984
15545,2,225,999,0,not available,no,15770
15546,2,112,999,0,not available,no,15658
15547,3,300,999,0,not available,no,15847
15548,2,409,999,0,not available,no,15957
15549,5,247,999,0,not available,no,15796
15550,5,177,999,0,not available,no,15727
15551,2,320,999,0,not available,no,15871
15552,2,89,999,0,not available,no,15641
15553,3,200,999,0,not available,no,15753
15554,2,166,999,0,not available,no,15720
15555,9,207,999,0,not available,no,15762
15556,3,453,999,0,not available,no,16009
15557,2,126,999,0,not available,no,15683
15558,3,379,999,0,not available,no,15937
15559,3,184,999,0,not available,no,15743
15560,4,37,999,0,not available,no,15597
15561,3,191,999,0,not available,no,15752
15562,4,662,999,0,not available,no,16224
15563,5,251,999,0,not available,no,15814
15564,7,588,999,0,not available,yes,16152
15565,2,70,999,0,not available,no,15635
15566,4,1373,999,0,not available,yes,16939
15567,4,93,999,0,not available,no,15660
15568,2,127,999,0,not available,no,15695
15569,2,462,999,0,not available,no,16031
15570,10,305,999,0,not available,no,15875
15571,8,46,999,0,not available,no,15617
15572,5,99,999,0,not available,no,15671
15573,3,35,999,0,not available,no,15608
15574,2,264,999,0,not available,no,15838
15575,2,113,999,0,not available,no,15688
15576,8,837,999,0,not available,no,16413
15577,1,243,999,0,not available,no,15820
15578,3,528,999,0,not available,no,16106
15579,1,277,999,0,not available,no,15856
15580,24,470,999,0,not available,no,16050
15581,4,913,999,0,not available,yes,16494
15582,3,127,999,0,not available,no,15709
15583,3,197,999,0,not available,no,15780
15584,6,414,999,0,not available,no,15998
15585,2,154,999,0,not available,no,15739
15586,2,799,999,0,not available,yes,16385
15587,1,320,999,0,not available,no,15907
15588,1,596,999,0,not available,no,16184
15589,2,1139,999,0,not available,yes,16728
15590,2,227,999,0,not available,no,15817
15591,7,580,999,0,not available,no,16171
15592,4,82,999,0,not available,no,15674
15593,2,179,999,0,not available,no,15772
15594,2,83,999,0,not available,no,15677
15595,7,212,999,0,not available,no,15807
15596,3,280,999,0,not available,no,15876
15597,3,124,999,0,not available,no,15721
15598,3,241,999,0,not available,no,15839
15599,2,61,999,0,not available,no,15660
15600,2,120,999,0,not available,no,15720
15601,4,190,999,0,not available,no,15791
15602,2,200,999,0,not available,no,15802
15603,2,165,999,0,not available,no,15768
15604,2,239,999,0,not available,no,15843
15605,2,200,999,0,not available,no,15805
15606,2,463,999,0,not available,no,16069
15607,2,144,999,0,not available,no,15751
15608,2,50,999,0,not available,no,15658
15609,3,192,999,0,not available,no,15801
15610,2,75,999,0,not available,no,15685
15611,3,123,999,0,not available,no,15734
15612,4,93,999,0,not available,no,15705
15613,2,999,999,0,not available,yes,16612
15614,2,114,999,0,not available,no,15728
15615,8,335,999,0,not available,no,15950
15616,2,43,999,0,not available,no,15659
15617,2,272,999,0,not available,no,15889
15618,2,589,999,0,not available,no,16207
15619,4,91,999,0,not available,no,15710
15620,3,54,999,0,not available,no,15674
15621,4,322,999,0,not available,no,15943
15622,16,78,999,0,not available,no,15700
15623,2,72,999,0,not available,no,15695
15624,5,168,999,0,not available,no,15792
15625,7,110,999,0,not available,no,15735
15626,3,120,999,0,not available,no,15746
15627,4,149,999,0,not available,no,15776
15628,3,489,999,0,not available,no,16117
15629,2,1425,999,0,not available,no,17054
15630,3,24,999,0,not available,no,15654
15631,2,218,999,0,not available,no,15849
15632,2,78,999,0,not available,no,15710
15633,7,93,999,0,not available,no,15726
15634,4,100,999,0,not available,no,15734
15635,2,257,999,0,not available,no,15892
15636,4,140,999,0,not available,no,15776
15637,3,145,999,0,not available,no,15782
15638,3,90,999,0,not available,no,15728
15639,2,122,999,0,not available,no,15761
15640,6,97,999,0,not available,no,15737
15641,1,357,999,0,not available,no,15998
15642,3,638,999,0,not available,yes,16280
15643,11,478,999,0,not available,no,16121
15644,7,118,999,0,not available,no,15762
15645,1,166,999,0,not available,no,15811
15646,2,203,999,0,not available,no,15849
15647,1,84,999,0,not available,no,15731
15648,3,118,999,0,not available,no,15766
15649,4,169,999,0,not available,no,15818
15650,4,176,999,0,not available,no,15826
15651,1,195,999,0,not available,no,15846
15652,1,101,999,0,not available,no,15753
15653,2,153,999,0,not available,no,15806
15654,2,519,999,0,not available,no,16173
15655,4,227,999,0,not available,no,15882
15656,2,394,999,0,not available,no,16050
15657,2,236,999,0,not available,no,15893
15658,4,180,999,0,not available,no,15838
15659,4,88,999,0,not available,no,15747
15660,20,89,999,0,not available,no,15749
15661,3,317,999,0,not available,no,15978
15662,4,172,999,0,not available,no,15834
15663,2,1105,999,0,not available,yes,16768
15664,2,553,999,0,not available,no,16217
15665,1,538,999,0,not available,no,16203
15666,1,808,999,0,not available,no,16474
15667,2,91,999,0,not available,no,15758
15668,1,130,999,0,not available,no,15798
15669,1,96,999,0,not available,no,15765
15670,3,76,999,0,not available,no,15746
15671,2,554,999,0,not available,no,16225
15672,1,184,999,0,not available,no,15856
15673,4,126,999,0,not available,no,15799
15674,1,124,999,0,not available,no,15798
15675,1,316,999,0,not available,no,15991
15676,1,405,999,0,not available,no,16081
15677,1,521,999,0,not available,no,16198
15678,4,416,999,0,not available,no,16094
15679,1,93,999,0,not available,no,15772
15680,1,37,999,0,not available,no,15717
15681,6,42,999,0,not available,no,15723
15682,1,171,999,0,not available,no,15853
15683,4,455,999,0,not available,no,16138
15684,4,150,999,0,not available,no,15834
15685,1,93,999,0,not available,no,15778
15686,1,156,999,0,not available,no,15842
15687,1,66,999,0,not available,no,15753
15688,1,323,999,0,not available,no,16011
15689,1,37,999,0,not available,no,15726
15690,1,226,999,0,not available,no,15916
15691,1,472,999,0,not available,no,16163
15692,1,357,999,0,not available,no,16049
15693,1,47,999,0,not available,no,15740
15694,1,295,999,0,not available,no,15989
15695,4,581,999,0,not available,no,16276
15696,1,113,999,0,not available,no,15809
15697,1,191,999,0,not available,no,15888
15698,1,193,999,0,not available,no,15891
15699,1,38,999,0,not available,no,15737
15700,1,108,999,0,not available,no,15808
15701,2,77,999,0,not available,no,15778
15702,1,212,999,0,not available,no,15914
15703,3,225,999,0,not available,no,15928
15704,3,120,999,0,not available,no,15824
15705,1,304,999,0,not available,no,16009
15706,1,230,999,0,not available,no,15936
15707,1,856,999,0,not available,no,16563
15708,2,396,999,0,not available,no,16104
15709,1,853,999,0,not available,no,16562
15710,3,590,999,0,not available,yes,16300
15711,6,53,999,0,not available,no,15764
15712,5,55,999,0,not available,no,15767
15713,1,169,999,0,not available,no,15882
15714,4,475,999,0,not available,no,16189
15715,6,141,999,0,not available,no,15856
15716,10,54,999,0,not available,no,15770
15717,1,101,999,0,not available,no,15818
15718,8,54,999,0,not available,no,15772
15719,8,730,999,0,not available,no,16449
15720,2,105,999,0,not available,no,15825
15721,1,533,999,0,not available,no,16254
15722,1,177,999,0,not available,no,15899
15723,1,296,999,0,not available,no,16019
15724,3,304,999,0,not available,no,16028
15725,1,854,999,0,not available,yes,16579
15726,3,103,999,0,not available,no,15829
15727,2,97,999,0,not available,no,15824
15728,1,31,999,0,not available,no,15759
15729,1,90,999,0,not available,no,15819
15730,1,90,999,0,not available,no,15820
15731,3,170,999,0,not available,no,15901
15732,1,99,999,0,not available,no,15831
15733,1,111,999,0,not available,no,15844
15734,1,115,999,0,not available,no,15849
15735,1,158,999,0,not available,no,15893
15736,2,100,999,0,not available,no,15836
15737,3,118,999,0,not available,no,15855
15738,1,19,999,0,not available,no,15757
15739,1,65,999,0,not available,no,15804
15740,4,336,999,0,not available,no,16076
15741,1,44,999,0,not available,no,15785
15742,1,479,999,0,not available,no,16221
15743,11,71,999,0,not available,no,15814
15744,2,617,999,0,not available,yes,16361
15745,2,92,999,0,not available,no,15837
15746,1,95,999,0,not available,no,15841
15747,1,156,999,0,not available,no,15903
15748,1,177,999,0,not available,no,15925
15749,1,93,999,0,not available,no,15842
15750,1,218,999,0,not available,no,15968
15751,1,369,999,0,not available,no,16120
15752,1,206,999,0,not available,no,15958
15753,1,320,999,0,not available,no,16073
15754,4,163,999,0,not available,no,15917
15755,3,101,999,0,not available,no,15856
15756,2,171,999,0,not available,no,15927
15757,7,1039,999,0,not available,yes,16796
15758,8,221,999,0,not available,no,15979
15759,1,369,999,0,not available,no,16128
15760,2,141,999,0,not available,no,15901
15761,1,574,999,0,not available,yes,16335
15762,2,919,999,0,not available,yes,16681
15763,1,678,999,0,not available,no,16441
15764,1,101,999,0,not available,no,15865
15765,1,171,999,0,not available,no,15936
15766,1,149,999,0,not available,no,15915
15767,4,72,999,0,not available,no,15839
15768,2,65,999,0,not available,no,15833
15769,1,61,999,0,not available,no,15830
15770,1,521,999,0,not available,no,16291
15771,6,1017,999,0,not available,yes,16788
15772,7,51,999,0,not available,no,15823
15773,1,237,999,0,not available,no,16010
15774,1,357,999,0,not available,no,16131
15775,1,449,999,0,not available,no,16224
15776,1,848,999,0,not available,yes,16624
15777,2,356,999,0,not available,no,16133
15778,3,204,999,0,not available,no,15982
15779,15,71,999,0,not available,no,15850
15780,3,163,999,0,not available,no,15943
15781,1,111,999,0,not available,no,15892
15782,3,733,999,0,not available,yes,16515
